id,cuisine_name,cuisine_id
18291200,Japanese,1421
309141, Italian,3914
309141, Mexican,7313
309141,North Indian,3492
18361772, Italian,3914
18361772, Continental,3876
18361772, North Indian,6088
18361772,Chinese,9984
309090, Italian,3914
309090, Continental,3876
309090, Chinese,1982
309090,North Indian,3492
18356357, Italian,3914
18356357,Pizza,5846
309741, Italian,3914
309741, North Indian,6088
309741,Finger Food,5565
18336483, Italian,3914
18336483, American,1627
18336483, North Indian,6088
18336483,Continental,8413
18264995, Italian,3914
18264995, Bakery,9038
18264995, Cafe,5457
18264995, Desserts,9864
18264995,Healthy Food,5296
18175268, Italian,3914
18175268, Continental,3876
18175268, Salad,2986
18175268,Healthy Food,5296
18440427, Italian,3914
18440427, Continental,3876
18440427,North Indian,3492
18336176, Italian,3914
18336176,Continental,8413
311080, Italian,3914
311080, Chinese,1982
311080,North Indian,3492
308013, Italian,3914
308013, North Indian,6088
308013, Asian,9386
308013,Continental,8413
718, Italian,3914
718,American,3286
718, North Indian,6088
718, Mexican,7313
718, Tex-Mex,2584
18279455, Italian,3914
18279455, Mediterranean,3456
18279455, American,1627
18279455,Continental,8413
18317511, Italian,3914
18317511, Chinese,1982
18317511,North Indian,3492
18383468, Italian,3914
18383468,Fast Food,9758
18383468, Desserts,9864
18383468, Beverages,1848
18273942, Italian,3914
18273942, American,1627
18273942, Chinese,1982
18273942, Fast Food,7819
18273942, Mexican,7313
18273942,Continental,8413
18275704, Italian,3914
18275704, Mexican,7313
18275704,Continental,8413
309859, Continental,3876
309859,Italian,7047
309859, North Indian,6088
309859, Mexican,7313
309859, Finger Food,9938
18057792, Continental,3876
18057792, Chinese,1982
18057792, North Indian,6088
18057792,Street Food,5777
307113, Continental,3876
307113,Italian,7047
307113, Cafe,5457
18419910, Continental,3876
18419910, Pizza,9082
18419910,European,5651
6200, Continental,3876
6200, Chinese,1982
6200, Seafood,9663
6200,North Indian,3492
9840, Continental,3876
9840,North Indian,3492
308315, Continental,3876
308315, Chinese,1982
308315,North Indian,3492
307383, Continental,3876
307383, Chinese,1982
307383,North Indian,3492
4234, Continental,3876
4234, North Indian,6088
4234,European,5651
18372686, Continental,3876
18372686, Mediterranean,3456
18372686,Italian,7047
18372686, Lebanese,2805
18372686, Chinese,1982
18372686, Thai,5705
1614, Continental,3876
1614,Italian,7047
1614, European,2075
1614, Cafe,5457
8244, Continental,3876
8244,Italian,7047
8244, European,2075
8244, Cafe,5457
307799, Continental,3876
307799, Thai,5705
307799, North Indian,6088
307799,Chinese,9984
18025111, Continental,3876
18025111, Fast Food,7819
18025111,North Indian,3492
18025111, South Indian,3964
18291199, Continental,3876
18291199, Mediterranean,3456
18291199,Italian,7047
18291199, Lebanese,2805
18291199, Chinese,1982
18291199, Thai,5705
18375201, Continental,3876
18375201, Chinese,1982
18375201,North Indian,3492
312772, Continental,3876
312772,Italian,7047
312772, North Indian,6088
312772, Mexican,7313
18053052, Continental,3876
18053052,North Indian,3492
18053052, Asian,9386
18468524, Continental,3876
18468524, North Indian,6088
18468524,Chinese,9984
18463963, Continental,3876
18463963,Healthy Food,5296
18163892, Continental,3876
18163892, Chinese,1982
18163892, Thai,5705
18163892,North Indian,3492
18163892, Asian,9386
313296, Continental,3876
313296, Thai,5705
313296, North Indian,6088
313296,Chinese,9984
313296, Fast Food,7819
310342, Continental,3876
310342, Chinese,1982
310342,North Indian,3492
18089222, Continental,3876
18089222, Mediterranean,3456
18089222,North Indian,3492
570, Continental,3876
570, European,2075
570,Seafood,6072
309161, Continental,3876
309161, North Indian,6088
309161,Mughlai,8313
309161, Bengali,8473
301328, Continental,3876
301328, Fast Food,7819
301328,North Indian,3492
307490, Continental,3876
307490,Italian,7047
929, Continental,3876
929,Italian,7047
929, North Indian,6088
929, Tex-Mex,2584
309790, Continental,3876
309790, Mediterranean,3456
309790,North Indian,3492
309790, Asian,9386
18281985, Continental,3876
18281985,North Indian,3492
18281985, Finger Food,9938
311369, Continental,3876
311369, European,2075
311369, Chinese,1982
311369, Thai,5705
311369,North Indian,3492
18349923, Continental,3876
18349923,North Indian,3492
3254, Continental,3876
3254, North Indian,6088
3254,Chinese,9984
305135, Continental,3876
305135,North Indian,3492
2690, Continental,3876
2690, European,2075
2690,North Indian,3492
311962, Continental,3876
311962, North Indian,6088
311962,Chinese,9984
312357, Continental,3876
312357,North Indian,3492
18472658, Continental,3876
18472658, Chinese,1982
18472658,North Indian,3492
18481309, Continental,3876
18481309, Chinese,1982
18481309,North Indian,3492
4373, Continental,3876
4373,North Indian,3492
18457090, Continental,3876
18457090, Chinese,1982
18457090,North Indian,3492
307225, Continental,3876
307225,North Indian,3492
307225, Asian,9386
7225, Continental,3876
7225, Chinese,1982
7225,North Indian,3492
303430, Continental,3876
303430, Chinese,1982
303430,North Indian,3492
18232098, Continental,3876
18232098, Chinese,1982
18232098,North Indian,3492
18232098, Mughlai,9722
3105, Continental,3876
3105, Chinese,1982
3105,North Indian,3492
313046, Continental,3876
313046, Chinese,1982
313046,North Indian,3492
2934, Continental,3876
2934, Thai,5705
2934,Chinese,9984
304304, Continental,3876
304304,North Indian,3492
18238913, Continental,3876
18238913,North Indian,3492
18238913, Mughlai,9722
18348614, Continental,3876
18348614, Chinese,1982
18348614,South Indian,9164
306245, Continental,3876
306245, Chinese,1982
306245,North Indian,3492
306245, Mughlai,9722
310253, Continental,3876
310253, Chinese,1982
310253,North Indian,3492
18270343, Continental,3876
18270343, Chinese,1982
18270343,North Indian,3492
7377, Continental,3876
7377,North Indian,3492
7377, Mughlai,9722
18476960, Continental,3876
18476960,Chinese,9984
18420452, Continental,3876
18420452, Chinese,1982
18420452,North Indian,3492
3083, Continental,3876
3083, Thai,5705
3083, North Indian,6088
3083,Chinese,9984
18363093, Continental,3876
18363093,Italian,7047
18363093, Chinese,1982
18363093, Fast Food,7819
309845, Continental,3876
309845,Italian,7047
309845, North Indian,6088
18381626, Continental,3876
18381626, Lebanese,2805
18381626,North Indian,3492
18472765, Continental,3876
18472765, Chinese,1982
18472765,North Indian,3492
8913, Continental,3876
8913,North Indian,3492
8913, Mughlai,9722
8913, Asian,9386
18381642, Continental,3876
18381642, Chinese,1982
18381642,North Indian,3492
18374686, Continental,3876
18374686, North Indian,6088
18374686,Chinese,9984
18204811, Continental,3876
18204811, Chinese,1982
18204811,North Indian,3492
304897, Continental,3876
304897,Healthy Food,5296
18180062, Continental,3876
18180062, Mediterranean,3456
18180062,Italian,7047
18180062, Lebanese,2805
18180062, Chinese,1982
18180062, Thai,5705
18383504, Continental,3876
18383504,North Indian,3492
18427868, Continental,3876
18427868,American,3286
18427868, Burger,3134
18364239, Continental,3876
18364239,Chinese,9984
4398, Continental,3876
4398,North Indian,3492
4398, Mughlai,9722
4398, Asian,9386
18252386, Continental,3876
18252386, North Indian,6088
18252386,Chinese,9984
18252386, Mexican,7313
5052, Continental,3876
5052, North Indian,6088
5052,Chinese,9984
5052, Mughlai,9722
313149, Continental,3876
313149, Thai,5705
313149,North Indian,3492
18153552, Continental,3876
18153552, Chinese,1982
18153552,North Indian,3492
18261722, Continental,3876
18261722, North Indian,6088
18261722,Chinese,9984
18261722, Mughlai,9722
18175334, Continental,3876
18175334,North Indian,3492
18175334, Asian,9386
9740, Continental,3876
9740, Chinese,1982
9740,North Indian,3492
303152, Continental,3876
303152, Mediterranean,3456
303152, Chinese,1982
303152,North Indian,3492
303152, Asian,9386
18272355, Continental,3876
18272355,North Indian,3492
18272355, Mughlai,9722
18272355, Asian,9386
301402, Continental,3876
301402, Chinese,1982
301402,North Indian,3492
301461, Continental,3876
301461, Chinese,1982
301461,North Indian,3492
301461, Mughlai,9722
310766, Continental,3876
310766,Italian,7047
310766, Chinese,1982
310766, North Indian,6088
18438435, Continental,3876
18438435,Salad,4984
18261811, Continental,3876
18261811, Chinese,1982
18261811, North Indian,6088
18261811,Healthy Food,5296
303996, Continental,3876
303996, Chinese,1982
303996,North Indian,3492
307014, Continental,3876
307014, Chinese,1982
307014,North Indian,3492
18425760, Continental,3876
18425760,North Indian,3492
18238250, Continental,3876
18238250, Chinese,1982
18238250, Thai,5705
18238250,North Indian,3492
306264, Continental,3876
306264, Chinese,1982
306264,North Indian,3492
304635, Continental,3876
304635, Salad,2986
304635,Healthy Food,5296
304635, Juices,7166
18254518, Continental,3876
18254518, Chinese,1982
18254518,North Indian,3492
18427201, Continental,3876
18427201, Chinese,1982
18427201,North Indian,3492
4290, Continental,3876
4290, Fast Food,7819
4290, South Indian,3964
4290,North Eastern,2518
18449620, Continental,3876
18449620, Chinese,1982
18449620,North Indian,3492
304299, Continental,3876
304299, Mediterranean,3456
304299,Italian,7047
304299, North Indian,6088
5876, Continental,3876
5876, Chinese,1982
5876,North Indian,3492
305242, Continental,3876
305242,North Indian,3492
18449815, Continental,3876
18449815,North Indian,3492
18449815, Mughlai,9722
309368, Continental,3876
309368, Chinese,1982
309368,North Indian,3492
18421024, Continental,3876
18421024, Chinese,1982
18421024,North Indian,3492
18445360, Continental,3876
18445360, Chinese,1982
18445360,North Indian,3492
312084, Continental,3876
312084, Chinese,1982
312084,North Indian,3492
8417, Continental,3876
8417, Chinese,1982
8417,North Indian,3492
2900633, Continental,3876
2900633, North Indian,6088
2900633, Asian,9386
2900633, Arabian,8261
2900633,Mediterranean,7080
16512333, Continental,3876
16512333, Chinese,1982
16512333, Seafood,9663
16512333,North Indian,3492
4911, Continental,3876
4911,Italian,7047
3239, Continental,3876
3239,Italian,7047
3239, Finger Food,9938
310348, Continental,3876
310348, Chinese,1982
310348, Fast Food,7819
310348,North Indian,3492
18303724, Continental,3876
18303724,Italian,7047
18303724, North Indian,6088
309477, Continental,3876
309477, Fast Food,7819
309477,North Indian,3492
311515, Continental,3876
311515, Fast Food,7819
311515,North Indian,3492
18365895, Continental,3876
18365895,North Indian,3492
307360, Continental,3876
307360,American,3286
307360, British,2790
312319, Continental,3876
312319,North Indian,3492
312319, Asian,9386
18273067, Continental,3876
18273067, Chinese,1982
18273067,North Indian,3492
18273067, South Indian,3964
313333, Continental,3876
313333, Seafood,9663
313333,North Indian,3492
18461946, Continental,3876
18461946, Beverages,1848
18461946,Pizza,5846
18303716, Continental,3876
18303716, North Indian,6088
18303716,Pizza,5846
313311, Continental,3876
313311, Mediterranean,3456
313311,Chinese,9984
313311, Asian,9386
18133508, Continental,3876
18133508,North Indian,3492
18133508, Asian,9386
18241883, Continental,3876
18241883,Italian,7047
18241883, Lebanese,2805
18241883, Mexican,7313
4840, Continental,3876
4840,North Indian,3492
4840, Asian,9386
18222563, Continental,3876
18222563,European,5651
18216901, Continental,3876
18216901,North Indian,3492
1127, Continental,3876
1127, Chinese,1982
1127, North Indian,6088
1127,Finger Food,5565
2913, Continental,3876
2913, North Indian,6088
2913,Chinese,9984
2913, Mughlai,9722
18357558, Continental,3876
18357558,North Indian,3492
301523, Continental,3876
301523,European,5651
310490, Continental,3876
310490,North Indian,3492
18425735, Continental,3876
18425735, Mediterranean,3456
18425735,Italian,7047
18425735, North Indian,6088
2674, Continental,3876
2674,European,5651
3117, Continental,3876
3117, Chinese,1982
3117,North Indian,3492
18204494, Continental,3876
18204494, Chinese,1982
18204494,North Indian,3492
18017258, Continental,3876
18017258,North Indian,3492
18492048, Continental,3876
18492048, Chinese,1982
18492048,North Indian,3492
18222571, Continental,3876
18222571, Chinese,1982
18222571,North Indian,3492
309421, Continental,3876
309421, Chinese,1982
309421,North Indian,3492
18449792, Continental,3876
18449792, Chinese,1982
18449792,North Indian,3492
5061, Continental,3876
5061,North Indian,3492
18361780, Continental,3876
18361780, Chinese,1982
18361780,North Indian,3492
311336, Continental,3876
311336, Chinese,1982
311336, Fast Food,7819
311336,North Indian,3492
18222593, Continental,3876
18222593,Chinese,9984
18222593, Mexican,7313
18317477, Continental,3876
18317477, Chinese,1982
18317477,North Indian,3492
18350112, Continental,3876
18350112, Bakery,9038
18350112, Burger,3134
18350112, Pizza,9082
18350112,Desserts,8405
8521, Continental,3876
8521, Chinese,1982
8521,North Indian,3492
18175340, Continental,3876
18175340, Chinese,1982
18175340, Fast Food,7819
18175340,North Indian,3492
302456, Continental,3876
302456, Chinese,1982
302456,North Indian,3492
18287382, Continental,3876
18287382, Salad,2986
18287382,Healthy Food,5296
18287382, Juices,7166
18345778, Continental,3876
18345778, Chinese,1982
18345778,North Indian,3492
307138, Continental,3876
307138, Chinese,1982
307138,North Indian,3492
18408058, Continental,3876
18408058, Mediterranean,3456
18408058, American,1627
18408058, European,2075
18408058,North Indian,3492
308235, Continental,3876
308235, Chinese,1982
308235,North Indian,3492
18250020, Continental,3876
18250020, Chinese,1982
18250020,North Indian,3492
18250020, Mughlai,9722
307818, Continental,3876
307818, Chinese,1982
307818,North Indian,3492
307818, Mughlai,9722
18336478, Continental,3876
18336478,Italian,7047
18336478, North Indian,6088
18336478, Fast Food,7819
311061, Continental,3876
311061, Chinese,1982
311061,North Indian,3492
18382344, Continental,3876
18382344,Mediterranean,7080
305400, Continental,3876
305400, Chinese,1982
305400,North Indian,3492
18461599, Continental,3876
18461599,Healthy Food,5296
18285745, Continental,3876
18285745,North Indian,3492
18285745, Asian,9386
5768, Continental,3876
5768, North Indian,6088
5768,Chinese,9984
5768, Mexican,7313
4358, Continental,3876
4358, Chinese,1982
4358,North Indian,3492
18373737, Continental,3876
18373737, Chinese,1982
18373737,North Indian,3492
18025125, Continental,3876
18025125, European,2075
18025125, Salad,2986
18025125,Healthy Food,5296
18381226, Continental,3876
18381226,North Indian,3492
18381226, Asian,9386
18337929, Continental,3876
18337929,European,5651
18245267, Continental,3876
18245267, Chinese,1982
18245267,North Indian,3492
1701, Continental,3876
1701, Chinese,1982
1701, Thai,5705
1701,North Indian,3492
301415, Continental,3876
301415, Chinese,1982
301415, Thai,5705
301415,North Indian,3492
18272377, Continental,3876
18272377, Chinese,1982
18272377, North Indian,6088
18272377, South Indian,3964
18272377,Street Food,5777
18472655, Continental,3876
18472655,North Indian,3492
4469, Continental,3876
4469, Chinese,1982
4469,North Indian,3492
300756, Continental,3876
300756, Chinese,1982
300756,North Indian,3492
18372251, Continental,3876
18372251, Chinese,1982
18372251,Mughlai,8313
312476, Continental,3876
312476,North Indian,3492
3192, Continental,3876
3192,Italian,7047
3192, European,2075
3192, Cafe,5457
3077, Continental,3876
3077,North Indian,3492
3077, Mughlai,9722
3077, Asian,9386
3190, Continental,3876
3190,Italian,7047
3190, European,2075
3190, Cafe,5457
18237320, Continental,3876
18237320,North Indian,3492
18434596, Continental,3876
18434596,Healthy Food,5296
301001, Continental,3876
301001,Italian,7047
301001, North Indian,6088
312437, Continental,3876
312437,American,3286
312437, Chinese,1982
312437, North Indian,6088
7363, Continental,3876
7363, Chinese,1982
7363, Fast Food,7819
7363,North Indian,3492
5227, Continental,3876
5227, Chinese,1982
5227,North Indian,3492
4311, Continental,3876
4311, Chinese,1982
4311, Fast Food,7819
4311,North Indian,3492
4311, Mughlai,9722
305640, Continental,3876
305640,North Indian,3492
305640, Salad,2986
18279456, Continental,3876
18279456,North Indian,3492
18294392, Continental,3876
18294392,North Indian,3492
18208892, Continental,3876
18208892, North Indian,6088
18208892,Chinese,9984
66, Continental,3876
66, European,2075
66,North Indian,3492
18423119, Continental,3876
18423119, Chinese,1982
18423119,North Indian,3492
18337893, Continental,3876
18337893, Fast Food,7819
18337893,North Indian,3492
6359, Continental,3876
6359, Chinese,1982
6359,North Indian,3492
18261165, Continental,3876
18261165, Chinese,1982
18261165, Thai,5705
18261165,North Indian,3492
3935, Continental,3876
3935,Italian,7047
18458665, Continental,3876
18458665, Chinese,1982
18458665, Fast Food,7819
18458665,North Indian,3492
308559, Continental,3876
308559, Chinese,1982
308559,North Indian,3492
310332, Continental,3876
310332, Mediterranean,3456
310332,North Indian,3492
18124361, Continental,3876
18124361, Burger,3134
18124361, Pizza,9082
18124361,Bakery,1138
18124361, Fast Food,7819
18124361, Desserts,9864
308801, Continental,3876
308801, Chinese,1982
308801,North Indian,3492
307361, Continental,3876
307361,Italian,7047
307361, North Indian,6088
306178, Continental,3876
306178, Chinese,1982
306178,North Indian,3492
18446409, Continental,3876
18446409, Chinese,1982
18446409,North Indian,3492
18265677, Continental,3876
18265677,Italian,7047
4502, Continental,3876
4502, North Indian,6088
4502,European,5651
18456456, Continental,3876
18456456, Chinese,1982
18456456, Thai,5705
18456456,North Indian,3492
18421020, Continental,3876
18421020, Chinese,1982
18421020,North Indian,3492
18288046, Continental,3876
18288046, Chinese,1982
18288046, Fast Food,7819
18288046,North Indian,3492
18472653, Continental,3876
18472653, Chinese,1982
18472653,North Indian,3492
18454285, Continental,3876
18454285,Chinese,9984
18454285, Fast Food,7819
18454285, Mexican,7313
18261309, Continental,3876
18261309, North Indian,6088
18261309, Salad,2986
18261309,Healthy Food,5296
6700, Continental,3876
6700, Chinese,1982
6700,North Indian,3492
7507, Continental,3876
7507,North Indian,3492
7507, Asian,9386
7496, Continental,3876
7496, Chinese,1982
7496,North Indian,3492
17953934, Continental,3876
17953934, Mediterranean,3456
17953934,Italian,7047
17953934, Lebanese,2805
17953934, Chinese,1982
17953934, Thai,5705
4992, Continental,3876
4992,North Indian,3492
18241498, Continental,3876
18241498, North Indian,6088
18241498,Healthy Food,5296
309541, Continental,3876
309541, Chinese,1982
309541,North Indian,3492
18180086, Continental,3876
18180086, Chinese,1982
18180086,North Indian,3492
18287364, Continental,3876
18287364, Chinese,1982
18287364,North Indian,3492
4160, Continental,3876
4160,Italian,7047
4160, Chinese,1982
4160, North Indian,6088
18303688, Continental,3876
18303688, Thai,5705
18303688,North Indian,3492
3237, Continental,3876
3237, Chinese,1982
3237,North Indian,3492
18430587, Continental,3876
18430587, Chinese,1982
18430587,North Indian,3492
18451827, Continental,3876
18451827, American,1627
18451827,Italian,7047
17558738,Coffee and Tea,3603
17558738, Mediterranean,3456
16615894,Coffee and Tea,3603
16615894, Tea,8767
16615894, Modern Australian,8562
16608209,Coffee and Tea,3603
16608209, Australian,8709
16608209, Tapas,7115
16613059,Coffee and Tea,3603
16613059, Modern Australian,8562
16654702, Mediterranean,3456
16654702,Italian,7047
16654702, Pizza,9082
313256, Mediterranean,3456
313256,North Indian,3492
313256, Asian,9386
1188, Mediterranean,3456
1188, Lebanese,2805
1188,European,5651
307036, Mediterranean,3456
307036, Chinese,1982
307036, North Indian,6088
307036,Continental,8413
18462002, Mediterranean,3456
18462002, Middle Eastern,3931
18462002,Turkish,1726
18279449, Mediterranean,3456
18279449, Fast Food,7819
18279449,North Indian,3492
18279449, Asian,9386
910, Mediterranean,3456
910, European,2075
910,North Indian,3492
910, Asian,9386
3782, Mediterranean,3456
3782,Italian,7047
18168125, Mediterranean,3456
18168125, Spanish,2635
18168125,North Indian,3492
18241862, Mediterranean,3456
18241862,North Indian,3492
18241862, Asian,9386
18241896, Mediterranean,3456
18241896,Lebanese,7859
18241896, Arabian,8261
18241896, Middle Eastern,3931
303371, Mediterranean,3456
303371, Chinese,1982
303371,North Indian,3492
18372695, Mediterranean,3456
18372695, European,2075
18372695,North Indian,3492
18372695, Asian,9386
3814, Mediterranean,3456
3814,Lebanese,7859
3814, Arabian,8261
18255154, Mediterranean,3456
18255154,North Indian,3492
18255154, Asian,9386
309073, Mediterranean,3456
309073,Lebanese,7859
309073, Arabian,8261
309073, Middle Eastern,3931
18273540, Mediterranean,3456
18273540, North Indian,6088
18273540,Middle Eastern,3083
18441771, Mediterranean,3456
18441771,Seafood,6072
301559, Mediterranean,3456
301559, European,2075
301559, Pizza,9082
301559, Chinese,1982
301559,North Indian,3492
301559, Asian,9386
18425747, Mediterranean,3456
18425747, Mexican,7313
18425747,Continental,8413
307321, Mediterranean,3456
307321, North Indian,6088
307321,Middle Eastern,3083
306510, Mediterranean,3456
306510, Chinese,1982
306510, Thai,5705
306510,Continental,8413
18453035, Mediterranean,3456
18453035,Greek,9998
18336212, Mediterranean,3456
18336212,Lebanese,7859
18336212, Arabian,8261
18336212, Middle Eastern,3931
801269, American,1627
801269,Italian,7047
801269, Lebanese,2805
18289242, American,1627
18289242, North Indian,6088
18289242, Asian,9386
18289242,Continental,8413
307284, American,1627
307284, Asian,9386
307284,Mediterranean,7080
18382353, American,1627
18382353, North Indian,6088
18382353,Continental,8413
18221038, American,1627
18221038,Continental,8413
306545, American,1627
306545, Asian,9386
306545,Mediterranean,7080
311211, American,1627
311211, North Indian,6088
311211, Asian,9386
311211,Continental,8413
313200, American,1627
313200,European,5651
18246991, American,1627
18246991, North Indian,6088
18246991, Asian,9386
18246991,Continental,8413
18357911, American,1627
18357911, Chinese,1982
18357911,North Indian,3492
308016, American,1627
308016, European,2075
308016, North Indian,6088
308016,Mediterranean,7080
305905, American,1627
305905, North Indian,6088
305905, Mexican,7313
305905,Mediterranean,7080
18268727, American,1627
18268727,Continental,8413
18268727, Cafe,5457
300180, American,1627
300180, Chinese,1982
300180, North Indian,6088
300180,Continental,8413
18265419, American,1627
18265419,Burger,8555
18265419, Fast Food,7819
18418274, American,1627
18418274,Continental,8413
308322, American,1627
308322, North Indian,6088
308322, Asian,9386
308322,Continental,8413
18424903, American,1627
18424903,Italian,7047
18424903, Spanish,2635
18424903, Thai,5705
18424903, Vietnamese,6116
18424903, Mexican,7313
18424903, Indonesian,7340
18369756, American,1627
18369756,Burger,8555
18369756, Fast Food,7819
18138443, American,1627
18138443,Mexican,1345
4815, American,1627
4815, North Indian,6088
4815,Continental,8413
4815, Tex-Mex,2584
18254558, American,1627
18254558, Burger,3134
18254558,Fast Food,9758
18425140, American,1627
18425140,Burger,8555
18425140, Fast Food,7819
18381233, American,1627
18381233,European,5651
18381233, Street Food,8031
18383488, American,1627
18383488,Burger,8555
18383488, Fast Food,7819
18384115, American,1627
18384115,Mexican,1345
18384115, Healthy Food,5129
308357, American,1627
308357,Steak,7109
18268706, American,1627
18268706,Burger,8555
18268706, Fast Food,7819
18455531, American,1627
18455531,Burger,8555
18455531, Fast Food,7819
18294269, American,1627
18294269, Burger,3134
18294269, Pizza,9082
18294269, Mexican,7313
18294269,Continental,8413
18294269, Tex-Mex,2584
18492109, American,1627
18492109,European,5651
18492109, Street Food,8031
311725, American,1627
311725, Burger,3134
311725,Continental,8413
18439519, American,1627
18439519,Goan,6373
18439519, Portuguese,8954
18373691, American,1627
18373691, Fast Food,7819
18373691,Continental,8413
1670, American,1627
1670, Chinese,1982
1670, North Indian,6088
1670,Continental,8413
18418247, American,1627
18418247,North Indian,3492
18418247, Asian,9386
18418247, Biryani,7287
18222566,Italian,7047
18222566, North Indian,6088
773,Italian,7047
773, Bakery,9038
773, Pizza,9082
310816,Italian,7047
310816, Pizza,9082
2437,Italian,7047
307822,Italian,7047
307822, European,2075
267,Italian,7047
267, Pizza,9082
267, Fast Food,7819
256,Italian,7047
256, Pizza,9082
256, Fast Food,7819
300656,Italian,7047
300656, European,2075
300656, Cafe,5457
9618,Italian,7047
9618, European,2075
9618, French,8983
9618, Cafe,5457
308331,Italian,7047
308331, Pizza,9082
308331, Fast Food,7819
3379,Italian,7047
305269,Italian,7047
305269, French,8983
261,Italian,7047
261, Pizza,9082
261, Fast Food,7819
2727,Italian,7047
308682,Italian,7047
308682, Pizza,9082
308682, Fast Food,7819
3036,Italian,7047
3036, Bakery,9038
3036, Pizza,9082
18359292,Italian,7047
257,Italian,7047
257, Pizza,9082
257, Fast Food,7819
18471239,Italian,7047
18460414,Italian,7047
18460414, Fast Food,7819
303247,Italian,7047
303247, Bakery,9038
303247, Pizza,9082
308929,Italian,7047
308929, Pizza,9082
308929, Fast Food,7819
18427200,Italian,7047
18427200, Chinese,1982
18427200, North Indian,6088
1078,Italian,7047
1078, Pizza,9082
1078, Fast Food,7819
18421058,Italian,7047
18421058, Fast Food,7819
8805,Italian,7047
18461214,Italian,7047
18461214, Lebanese,2805
18461214, Bakery,9038
18461214, Fast Food,7819
18291198,Italian,7047
18291198, Burger,3134
18291198, Charcoal Grill,5415
9895,Italian,7047
9895, Mexican,7313
9895, Cafe,5457
18369743,Italian,7047
254,Italian,7047
254, Pizza,9082
254, Fast Food,7819
18203171,Italian,7047
18203171, Fast Food,7819
18285725,Italian,7047
18285725, Pizza,9082
18285725, Cafe,5457
300100,Italian,7047
300100, Lebanese,2805
300100, Pizza,9082
3603,Italian,7047
3603, Pizza,9082
3603, Fast Food,7819
2148,Italian,7047
300183,Italian,7047
300183, Pizza,9082
390,Italian,7047
390, Pizza,9082
390, Fast Food,7819
18273556,Italian,7047
18273556, Pizza,9082
9252,Italian,7047
9252, Chinese,1982
9252, North Indian,6088
395,Italian,7047
395, Pizza,9082
395, Fast Food,7819
18383460,Italian,7047
18383460, Pizza,9082
18383460, Fast Food,7819
2327,Italian,7047
2327, Pizza,9082
2327, Fast Food,7819
1498,Italian,7047
1498, Bakery,9038
1498, Pizza,9082
393,Italian,7047
393, Pizza,9082
393, Fast Food,7819
5696,Italian,7047
5696, Pizza,9082
304636,Italian,7047
304636, Pizza,9082
5044,Italian,7047
4847,Italian,7047
4847, Pizza,9082
4847, Fast Food,7819
760,Italian,7047
18471318,Italian,7047
18380284,Italian,7047
7471,Italian,7047
18237362,Italian,7047
18237362, Fast Food,7819
18349251,Italian,7047
18349251, North Indian,6088
16604896,Italian,7047
16604896, Fusion,2304
16604896, Cafe,5457
17687832,Italian,7047
17687832, Pizza,9082
18446485,Italian,7047
18446485, Pizza,9082
18446485, Fast Food,7819
776,Italian,7047
776, Bakery,9038
776, Pizza,9082
4855,Italian,7047
4855, Pizza,9082
4855, Fast Food,7819
18286490,Italian,7047
18286490, Chinese,1982
18286490, North Indian,6088
18286490, Mughlai,9722
775,Italian,7047
775, Bakery,9038
775, Pizza,9082
262,Italian,7047
262, Pizza,9082
262, Fast Food,7819
7912,Italian,7047
7912, Pizza,9082
7912, Fast Food,7819
307843,Italian,7047
307843, Pizza,9082
307843, Fast Food,7819
259,Italian,7047
259, Pizza,9082
259, Fast Food,7819
249,Italian,7047
249, Pizza,9082
249, Fast Food,7819
18396177,Italian,7047
18396177, Fast Food,7819
2942,Italian,7047
2942, Bakery,9038
2942, Pizza,9082
307364,Italian,7047
307364, Pizza,9082
307364, Fast Food,7819
18412874,Italian,7047
18412874, Chinese,1982
18412874, North Indian,6088
18412874, Fast Food,7819
7400,Italian,7047
7400, Pizza,9082
7400, Fast Food,7819
18375389,Italian,7047
18375389, Fast Food,7819
18375389, South Indian,3964
1079,Italian,7047
1079, Pizza,9082
1079, Fast Food,7819
250,Italian,7047
250, Pizza,9082
250, Fast Food,7819
303709,Italian,7047
303709, Pizza,9082
303709, Fast Food,7819
306128,Italian,7047
18393697,Italian,7047
18322684,Italian,7047
18420426,Italian,7047
18420426, Mexican,7313
4121,Italian,7047
4121, Pizza,9082
4121, Fast Food,7819
305125,Italian,7047
307801,Italian,7047
64,Italian,7047
18408051,Italian,7047
18408051, Chinese,1982
18268722,Italian,7047
18268722, Pizza,9082
18268722, Fast Food,7819
3250,Italian,7047
3250, Lebanese,2805
3250, North Indian,6088
8888,Italian,7047
18439721,Italian,7047
18439721, Chinese,1982
18391158,Italian,7047
18391158, Fast Food,7819
18310503,Italian,7047
18310503, Pizza,9082
18182702,Italian,7047
18182702, Pizza,9082
18025105,Italian,7047
310777,Italian,7047
310777, Pizza,9082
310777, Fast Food,7819
4857,Italian,7047
4857, Pizza,9082
4857, Fast Food,7819
18317510,Italian,7047
18317510, Fast Food,7819
312385,Italian,7047
312385, Pizza,9082
252,Italian,7047
252, Pizza,9082
252, Fast Food,7819
18153563,Italian,7047
18153563, Bakery,9038
18153563, Pizza,9082
4854,Italian,7047
4854, Pizza,9082
4854, Fast Food,7819
18268370,Italian,7047
18268370, Fast Food,7819
18425764,Italian,7047
18425764, Chinese,1982
18425764, North Indian,6088
